benchmark             pass                 MDE                  DV                      MEE                  EV                      delta                    delta %
recursion             switchconv           0.5418283032940001   0.00965009776117587     0.542493841385625    0.009453486946581288    0.0006655380916248399    0.12283191697051565%
dtoa                  ealias               0.1814468775375625   0.00016515500678893945  0.18167120162724998  5.671092338722166e-05   0.00022432408968747763   0.12363072472329475%
sglib-arrayheapsort   cdtor                0.10042301969639375  7.456026872474901e-05   0.10054905820269373  0.00010540657519923134  0.00012603850629998303   0.12550758449709232%
bs                    profile              0.38426963812218745  0.0007132340985496477   0.38476818489543746  0.0009209230042725435   0.0004985467732500082    0.1297387885460479%
lms                   emutls               0.198161204379625    4.185937749734307e-05   0.19842168689399997  2.238963448706921e-05   0.0002604825143749656    0.13144980380516325%
nettle-arcfour        emutls               0.198853332774125    3.0753210187136605e-05  0.19911601206393753  2.663625146339659e-05   0.000262679289812523     0.13209700141706807%
sglib-arraybinsearch  profile              0.3497638621600001   8.463680596588962e-05   0.3502439653811875   0.0002455460210477179   0.0004801032211874112    0.13726495877032235%
ud                    switchconv           0.18436350638043747  2.8290679520897777e-05  0.184616885661625    2.7768277060467666e-05  0.0002533792811875435    0.1374346182506915%
newlib-exp            cdtor                0.23797402219881247  3.076087496290353e-05   0.2383021410955      3.562315852464004e-05   0.00032811889668751815   0.13788013231687754%
stb_perlin            profile              0.235787694710125    8.401973137932324e-05   0.23611661656931254  7.802121598182943e-05   0.00032892185918753647   0.13949916241045135%
fft                   cdtor                0.45124216719474997  0.001087327203978015    0.45187168907075     0.001134897421586341    0.0006295218760000165    0.13950865450221178%
newlib-sqrt           cdtor                0.19542620543443748  2.9535660274045184e-05  0.19570123012299998  3.0198312760538172e-05  0.0002750246885624974    0.14073071108918603%
ludcmp                cdtor                0.30038734900424996  6.186719317767124e-05   0.3008139088763751   4.750922472242944e-05   0.0004265598721251429    0.1420032746183022%
lms                   cdtor                0.19815047814868747  2.1980007931494426e-05  0.19843241312493753  4.226279808463096e-05   0.0002819349762500645    0.14228326819302806%
janne_complex         einline              0.3206754749611874   0.00011092259133019582  0.32113289012618745  6.993693342673469e-05   0.0004574151650000302    0.14264114368440334%
janne_complex         switchconv           0.3206749941279375   8.94494362776043e-05    0.32113337095943745  9.140961877986808e-05   0.00045837683149996256   0.14294124577642842%
sqrt                  profile              0.3664097593262501   9.317495304230699e-05   0.3669473617221875   8.606772587006943e-05   0.0005376023959374199    0.1467216367069362%
newlib-exp            profile              0.2379627730623125   3.244611873247068e-05   0.23831339023199996  3.392977054743754e-05   0.00035061716968745604   0.14734118499940496%
mergesort             devirt               0.2946011778006875   0.00014172446045856508  0.295037865998125    0.00019219207717053398  0.00043668819743747367   0.14823029585201292%
minver                profile              0.3008023981011875   0.00010443845513795164  0.3012491374583125   6.823432051578118e-05   0.00044673935712502555   0.14851588948261843%
nettle-arcfour        profile_estimate     0.19876319794975     3.458805598144254e-05   0.199058497242125    2.6902362005643833e-05  0.0002952992923749842    0.14856839466310048%
stb_perlin            cdtor                0.23577650949993756  6.203467274916429e-05   0.2361278017795      9.999815905133298e-05   0.0003512922795624318    0.148993756972437%
newlib-sqrt           emutls               0.19541672176424998  3.3876338227567595e-05  0.1957107137931875   2.5851878682343825e-05  0.000293992028937512     0.15044363976803524%
newlib-exp            emutls               0.23795772986275     3.689186174949478e-05   0.2383184334315625   2.9480201042480443e-05  0.00036070356881251486   0.1515830433499944%
lcdnum                cdtor                0.41630552123168746  0.004033896202329798    0.41695640784074994  0.004263383165450348    0.0006508866090624843    0.15634830091533783%
prime                 cp                   0.22511695947181254  3.313596529678035e-05   0.22546973431025005  2.7945059319304593e-05  0.000352774838437514     0.15670735748440393%
cnt                   cp                   0.18228554459556248  2.2443133244157588e-05  0.18257605309981256  2.796287764535199e-05   0.000290508504250081     0.15937001746059082%
sglib-listinsertsort  switchconv           0.20855515258806254  0.00013811319075420644  0.20888776032724998  8.96021398651034e-05    0.000332607739187446     0.1594819092503611%
bubblesort            profile              0.342477681155375    7.142036325078476e-05   0.34302918300862495  6.325450000476174e-05   0.000551501853249925     0.1610329325372067%
qurt                  emutls               0.2932042404855      5.538949502403246e-05   0.29367648186468753  4.4576104106463625e-05  0.0004722413791875546    0.16106226103878898%
tarai                 switchconv           0.24857649813356247  5.1067774009599006e-05  0.24897739775293753  6.987479279690197e-05   0.00040089961937506136   0.1612781668360515%
insertsort            cdtor                0.38975566106612497  0.00015602430020675726  0.3903932787118125   9.36271700679438e-05    0.0006376176456875382    0.16359419743729178%
newlib-sqrt           profile              0.19540097453818747  3.2322537549796674e-05  0.19572646101924998  2.7395273954101057e-05  0.0003254864810625091    0.1665736221796063%
expint                copyprop             0.206600975425625    2.6457931517094787e-05  0.20694811949225     3.594053140727727e-05   0.00034714406662500474   0.16802634445933404%
sglib-listsort        cp                   0.165491993331875    3.159148104948959e-05   0.16577078456231248  2.4334231574886384e-05  0.0002787912304374751    0.16846206564108007%
slre                  profile              0.25932417357593746  0.00014895596363131072  0.25976576214087505  0.00011931793791332403  0.00044158856493758947   0.17028438145519814%
sglib-hashtable       cdtor                0.1665101336023125   5.2065090658489e-05     0.16679878090974998  6.557392698880813e-05   0.00028864730743746736   0.17335119562564485%
ctl-string            ealias               0.29242310248575     0.00010088492166495053  0.29293597628862494  7.153764008144737e-05   0.000512873802874958     0.17538758002198226%
nbody                 profile              0.3040421614055625   0.00010472931961983734  0.30457784420625     7.250857480591277e-05   0.0005356828006874981    0.17618701242323745%
ud                    cp                   0.18432739462668749  3.235608240366868e-05   0.184652997415375    2.368057224923491e-05   0.00032560278868751236   0.1766437318484024%
nbody                 switchconv           0.30403992577575     5.86124275576133e-05    0.3045800798360625   0.00011862290135031298  0.0005401540603124921    0.17765892388452043%
dijkstra              profile_estimate     0.203547884892125    2.7430618731571542e-05  0.20391218873920833  1.9670677199751963e-05  0.0003643038470833304    0.1789769750132269%
slre                  emutls               0.2593128852105      0.00014684242400859573  0.2597770505063125   0.00012142057142342401  0.000464165295812502     0.17899816101915292%
slre                  copyrename           0.25930803934625     0.00016303582530916754  0.2597818963705625   0.00010522232155877028  0.0004738570243124629    0.18273904099044494%
sglib-listinsertsort  profile              0.208529104520625    0.00010779744033150989  0.20891380839468748  0.00011989796006777262  0.0003847038740624753    0.18448449915269519%
insertsort            copyprop             0.38970930251875     0.00010027146278560736  0.3904396372591875   0.00014931236345122815  0.0007303347404374883    0.18740500565863444%
newlib-mod            esra                 0.182744761262875    0.00017098622394459042  0.1830881776785625   0.0001056953951905804   0.0003434164156874975    0.18792134631618754%
nbody                 copyprop             0.3040184482968125   9.649305522125278e-05   0.304601557315       8.071654050362313e-05   0.0005831090181874776    0.19180053758388688%
bubblesort            release_ssa          0.34242492580012496  6.710185119226754e-05   0.343081938363875    6.750500608205914e-05   0.000657012563750059     0.19187054278097743%
sqrt                  ealias               0.366325641316375    0.00010476642702742681  0.3670314797320625   7.436468306738028e-05   0.0007058384156874986    0.19268059236888235%
newlib-mod            release_ssa          0.1827401002611875   0.00013547905226507097  0.18309283868025     0.0001411991057726497   0.00035273841906249825   0.19302737524951274%
crc32                 release_ssa          0.3388872024488125   7.039576882778977e-05   0.33954311881493754  8.899646891805292e-05   0.0006559163661250533    0.1935500548221873%
ludcmp                profile              0.3003086842490625   5.969837766723652e-05   0.3008925736315626   4.959325437340339e-05   0.0005838893825000913    0.19442973617634038%
stb_perlin            inline_param         0.235598830791875    2.1362718798130686e-05  0.23606993058899997  9.915691675795123e-05   0.00047109979712497974   0.1999584613987933%
sglib-dllist          mergephi             0.1991488385581875   3.7336431788438144e-05  0.19954829093506246  3.5886201695984704e-05  0.00039945237687497026   0.20057981747066927%
newlib-exp            copyprop             0.2378990827605      2.2029065298750875e-05  0.2383770805338125   4.429053092963095e-05   0.00047799777331250515   0.2009245970038983%
slre                  forwprop             0.25927698917868747  0.00014846955870600703  0.25981294653812503  0.00011975514292905347  0.0005359573594375666    0.20671227367122721%
cnt                   switchconv           0.18224123520993749  2.7867980277772997e-05  0.1826203624854375   2.2506381385077126e-05  0.00037912727550001857   0.20803594480868895%
minver                ealias               0.30070688990512506  0.0001070057978988601   0.3013446456543749   6.555649437220765e-05   0.0006377557492498465    0.2120855127233907%
bs                    eipa_sra             0.3841085042231875   0.0008937602750757795   0.38492931879443754  0.000740170060986274    0.0008208145712500503    0.21369341272723122%
statemate             switchconv           0.2847859582511875   3.2559817301797954e-05  0.2853952922366875   4.3307305397230715e-05  0.0006093339855000046    0.2139620890165373%
minver                eipa_sra             0.30070043776512495  6.972654960416584e-05   0.30135109779437497  0.00010282687542532207  0.0006506600292500164    0.2163814705711345%
ctl-stack             esra                 0.1177526948206875   1.1133462213236039e-05  0.1180108112149375   1.078608443696739e-05   0.0002581163942500103    0.21920211222602345%
crc                   profile              0.2774977274526875   0.00022125677580847765  0.278108098471625    0.00016682820616086553  0.0006103710189374612    0.2199553216310672%
slre                  early_optimizations  0.2592513794675      0.00013566827593377757  0.2598385562493125   0.00013252574501756853  0.0005871767818125262    0.2264893567851334%
dijkstra              release_ssa          0.2035873290795      1.7129322124481425e-05  0.20405489647537497  2.576982829657269e-05   0.00046756739587497376   0.22966429098953928%
nettle-des            switchconv           0.3655595448455      0.00037042440027300653  0.3664000718855625   0.00044298453987448794  0.0008405270400624887    0.22992889993276713%
2dfir                 switchconv           0.2431323621535      4.809237438294785e-05   0.24369761149956248  5.542774190743683e-05   0.0005652493460624741    0.23248626429484023%
statemate             forwprop             0.28475755800762503  4.630643368394586e-05   0.28542369248025     2.9522050492557976e-05  0.0006661344726249796    0.23393039232593163%
prime                 release_ssa          0.22502817930306251  2.7368496717090937e-05  0.22555851447900005  3.3628898399152906e-05  0.0005303351759375352    0.2356750063836639%
strstr                profile_estimate     0.22962978365175     8.049071090566236e-05   0.230174469554       5.688316046959845e-05   0.0005446859022500139    0.2372017660723267%
cover                 emutls               0.26695499534875006  0.0002382929037575695   0.26758853138668753  0.00020961551237672662  0.0006335360379374766    0.2373194167465662%
sglib-arrayheapsort   eipa_sra             0.10036679392893125  9.406114381741431e-05   0.10060528397015625  8.588383781606298e-05   0.0002384900412250035    0.23761847109899314%
nbody                 inline_param         0.303765689721625    0.00015372890334714134  0.30449144050066673  6.876528070870451e-05   0.000725750779041745     0.23891795670104576%
sqrt                  switchconv           0.36624036932718756  8.823305248343046e-05   0.36711675172124997  9.075414388787666e-05   0.0008763823940624027    0.23929158756375934%
newlib-sqrt           inline_param         0.19521173693662502  2.9367290551876123e-05  0.19568104472608328  2.9987920499247446e-05  0.0004693077894582509    0.24040961717922243%
levenshtein           tailr                0.47439372170225     0.0008973640912257018   0.475542748968       0.0011353607205090142   0.0011490272657499467    0.24220962740125088%
minver                switchconv           0.3006604356789375   9.618556199159593e-05   0.30139109988056245  7.630892346355987e-05   0.000730664201624931     0.2430197375238211%
sglib-arraybinsearch  mergephi             0.3495631287199375   0.0001444776079117355   0.35044469882125     0.00018541366350692073  0.0008815701013125121    0.25219195872880723%
dijkstra              whole-program        0.2035584176591875   2.1831682086107567e-05  0.20408380789568753  2.10368466651203e-05    0.0005253902365000285    0.2581029281627034%
recursion             devirt               0.541459679135625    0.00887580438211408     0.5428624655440001   0.010226967062306481    0.0014027864083751007    0.25907495284126786%
nbody                 cdtor                0.30391483984325     7.308087482542935e-05   0.30470516576856244  0.00010397693479751084  0.0007903259253124184    0.26004848125219693%
sglib-arrayheapsort   profile              0.10035494423276876  8.918102534812225e-05   0.10061713366631873  9.075762785906079e-05   0.0002621894335499697    0.261262098797876%
strstr                cp                   0.2297381627770625   7.004727844456075e-05   0.2303384333798125   5.466239923282951e-05   0.0006002706027500027    0.2612846709897755%
expint                cp                   0.20650142221812504  3.2134852783796366e-05  0.20704767269975     3.0168740494878306e-05  0.0005462504816249603    0.2645262564090054%
cnt                   profile_estimate     0.18206546428862502  4.119359452220752e-05   0.18255257703404168  2.0303760445871273e-05  0.00048711274541665683   0.2675481301848911%
minver                release_ssa          0.300619989462       5.7998382908796504e-05  0.3014315460975      0.0001144295670812458   0.000811556635499977     0.2699609686476162%
newlib-sqrt           forwprop             0.19529889464624997  3.872491371573626e-05   0.19582854091118748  2.089978647263732e-05   0.0005296462649375111    0.2711977791256184%
lms                   switchconv           0.1980224255425      3.4109199125620643e-05  0.198560465731125    3.00216069365087e-05    0.0005380401886250219    0.2717066954164475%
dtoa                  emutls               0.18131270419018747  0.00013702989321855995  0.181805374974625    8.473342191513495e-05   0.0004926707844375433    0.2717243596569811%
dijkstra              copyprop             0.203544158763       1.925115115245965e-05   0.20409806679187503  2.3600962023385468e-05  0.0005539080288750331    0.27213162600258406%
slre                  release_ssa          0.25918973603625     0.0001601935575095219   0.2599001996805625   0.00010791513969953613  0.0007104636443124868    0.2741094825657456%
nettle-arcfour        inline_param         0.1985760207515      4.411373094947538e-05   0.19912088964154162  2.394854429313173e-05   0.0005448688900416276    0.2743880595348831%
sglib-hashtable       eipa_sra             0.166425932842625    6.227835968464558e-05   0.16688298166943752  5.5293683902918354e-05  0.0004570488268125228    0.2746259666422993%
ctl-stack             whole-program        0.11771979902006248  1.2193841203235156e-05  0.11804370701556251  9.705282878131895e-06   0.0003239079955000279    0.2751516721879772%
crc32                 switchconv           0.3387480617095625   8.326550394495424e-05   0.3396822595541875   7.58907341563277e-05    0.0009341978446250065    0.2757795394932691%
jfdctint              inline_param         0.28979780244125     4.043192978946412e-05   0.2906028797924584   6.611197351304565e-05   0.0008050773512084386    0.27780657562841593%
edn                   emutls               0.29422668456587503  9.090115162458695e-05   0.2950447108975625   7.734963511400633e-05   0.0008180263316874825    0.27802588092730685%
sglib-queue           cdtor                0.1971080586659375   5.0676230727021236e-05  0.197658406195375    7.878027542263732e-05   0.0005503475294375004    0.2792110749618005%
sglib-arraybinsearch  release_ssa          0.34951561559149996  0.00018037729860328618  0.35049221194968755  0.0001494197996936117   0.000976596358187587     0.2794142277548463%
sglib-listsort        release_ssa          0.16539664441556248  2.0645742125409536e-05  0.165866133478625    3.520386626954433e-05   0.00046948906306251703   0.28385646197447395%
crc32                 emutls               0.338731073698625    9.493102898301238e-05   0.33969924756512504  6.41907371060714e-05    0.000968173866500055     0.28582375272764504%
fdct                  devirt               0.1812516181544375   1.6271257165019264e-05  0.1817751979758125   1.7043155525233082e-05  0.0005235798213750198    0.28886904663598517%
crc32                 inline_param         0.3384805340005      7.86713221625694e-05    0.3394600361756666   7.990737279206617e-05   0.0009795021751666244    0.2893821288893315%
nettle-des            release_ssa          0.3654500094421874   0.0005023619502071306   0.36650960728887505  0.0003108249835981619   0.0010595978466876321    0.28994330806146984%
expint                release_ssa          0.206474169344875    2.9025970948571643e-05  0.207074925573       3.3244279153060126e-05  0.000600756228124999     0.2909595084126733%
janne_complex         inline_param         0.32020035072725006  0.0001337517441129252   0.3211387931491666   7.708784550231915e-05   0.000938442421916541     0.2930797607763759%
sha                   eipa_sra             0.6898121734895626   0.000460251047470473    0.6918619303583123   0.0006668106502807878   0.0020497568687497525    0.29714709996789684%
newlib-sqrt           eipa_sra             0.19527346931387501  2.779135109599218e-05   0.1958539662435625   3.18032416153604e-05    0.0005804969296874796    0.29727383434480353%
ctl-stack             eipa_sra             0.11770615138475     9.516223557170012e-06   0.118057354650875    1.2373072607083416e-05  0.0003512032661249914    0.2983729074421962%
sglib-dllist          copyprop             0.19905098316924996  3.2908201064072154e-05  0.199646146324       4.021061536468089e-05   0.000595163154750028     0.299000359241617%
sglib-queue           switchconv           0.1970878777743125   7.446007445191973e-05   0.19767858708700004  5.497186898363869e-05   0.0005907093126875373    0.2997187444293074%
cnt                   eipa_sra             0.18215287550737497  2.41292325409262e-05    0.18270872218800005  2.6157007499879234e-05  0.0005558466806250828    0.30515394230083276%
2dfir                 release_ssa          0.24304347195131254  4.4732398600041975e-05  0.24378650170174998  5.866367161737675e-05   0.0007430297504374406    0.3057188676872948%
bubblesort            emutls               0.34222669650393744  8.034035210065222e-05   0.34328016766006253  5.3904832657481434e-05  0.0010534711561250854    0.3078284560751574%
sqrt                  eipa_sra             0.36611034282525     8.403353607918449e-05   0.3672467782231876   9.467449265848921e-05   0.001136435397937563     0.3104078921037204%
fft                   early_optimizations  0.4508571425239375   0.0008288779873196361   0.45225671374156245  0.0013925133039509377   0.001399571217624962     0.3104245415277311%
levenshtein           ehcleanup            0.47423154243        0.001275488307543375    0.47570492824024996  0.0007567828497441894   0.001473385810249972     0.31068912090921375%
sglib-rbtree          copyprop             0.1754382091635      1.3638667813415819e-05  0.1759878540975625   3.7605523891519796e-05  0.0005496449340625098    0.31329830410561654%
mergesort             ehcleanup            0.2943579722820625   0.00019637638111023726  0.29528107151675004  0.0001371874015240354   0.00092309923468753      0.31359749747256344%
nettle-arcfour        copyprop             0.19867300894737502  2.1583829606896153e-05  0.19929633589068751  3.5635212806856806e-05  0.0006233269433124911    0.3137451567352057%
statemate             inline_param         0.284417221025375    2.9671826652281262e-05  0.28531509331679167  4.0366839532886114e-05  0.0008978722914166903    0.3156884411498362%
cover                 release_ssa          0.2668493056318125   0.00017781369745822496  0.26769422110362506  0.00026992804441306167  0.0008449154718125906    0.31662644570579085%
cnt                   copyprop             0.18214097855131248  2.1247255275623866e-05  0.18272061914406248  2.9024575333500634e-05  0.0005796405927500081    0.3182373331692147%
nettle-md5            release_ssa          0.2416625820679375   3.273201256144816e-05   0.24243445275262498  2.4871722612095818e-05  0.0007718706846874812    0.3194001645113966%
lms                   release_ssa          0.1979748446963125   3.130948360765675e-05   0.1986080465773125   3.2761878519791894e-05  0.0006332018810000228    0.3198395644514007%
sglib-queue           whole-program        0.1970680327615      8.199821395885756e-05   0.19769843209981247  4.7407881032088e-05     0.0006303993383124651    0.31988919231532637%
strstr                mergephi             0.2296680738083125   8.752206760469796e-05   0.23040852234856252  3.708737580910162e-05   0.000740448540250016     0.32239942103055014%
ludcmp                switchconv           0.30011600569343755  4.657952503906445e-05   0.30108525218718746  6.23929006257619e-05    0.000969246493749909     0.32295728163861237%
expint                forwprop             0.20644091259856245  2.962495140454163e-05   0.2071081823193125   3.260031691863745e-05   0.0006672697207500411    0.3232255236381316%
fft                   eipa_sra             0.45082706343568746  0.001008070860756526    0.45228679282981243  0.0012132286916815848   0.0014597293941249756    0.32378921154391005%
sglib-listsort        profile              0.16536272498025     3.5097455535091954e-05  0.1659000529139375   2.0715725484936283e-05  0.0005373279336874925    0.3249389690159424%
ctl-stack             release_ssa          0.11769046649249998  9.604354259717674e-06   0.11807303954312501  1.2272665421907671e-05  0.0003825730506250291    0.32506715456804586%
sqrt                  release_ssa          0.36608029258143754  7.942262980353779e-05   0.36727682846700005  9.921061882120076e-05   0.0011965358855625108    0.32685066904996846%
dijkstra              eipa_sra             0.20348683330493753  1.7758231116687384e-05  0.2041553922499375   2.5019131681297833e-05  0.0006685589449999807    0.32855145177776884%
lcdnum                cp                   0.41594412505506245  0.00354250906463017     0.41731780401737495  0.004753989854876033    0.0013736789623124968    0.33025564722921613%
fft                   release_ssa          0.4508072116314374   0.001196468069254689    0.4523066446340625   0.001024768822156601    0.0014994330026251168    0.33261069564499235%
crc                   ehcleanup            0.27733544804362503  0.0002347251528139972   0.27827037788068754  0.0001530923406116281   0.0009349298370625037    0.3371115534121836%
sglib-arrayheapsort   inline_param         0.1002309552111375   0.00011756076284727772  0.1005710668623458   8.156566734598251e-05   0.00034011165120829967   0.33932795561196744%
levenshtein           ealias               0.47416071842556246  0.0009983319319244416   0.4757757522446875   0.0010337059088345515   0.0016150338191250335    0.34060894468181774%
nettle-des            tmipa                0.365356943391125    0.0002990079333587664   0.3666026733399375   0.0005139501495085724   0.0012457299488125018    0.3409624399772012%
mergesort             emutls               0.2943169622970625   0.0001809536172509579   0.29532208150175004  0.00015252581742675428  0.0010051192046875435    0.34150909850484523%
sglib-listsort        whole-program        0.16534876354437497  2.747285171215082e-05   0.16591401434981254  2.8323909486689752e-05  0.0005652508054375671    0.3418536633241105%
ludcmp                release_ssa          0.3000852912120625   5.617967051864646e-05   0.3011159666685625   5.272723347632132e-05   0.0010306754564999854    0.3434608381960426%
ctl-string            release_ssa          0.29216942405293744  6.715553872791821e-05   0.2931896547214375   0.00010485217977620104  0.001020230668500044     0.3491914569113813%
expint                mergephi             0.20641404390175003  2.8232108035853487e-05  0.20713505101612498  3.395337235199249e-05   0.0007210071143749497    0.3493013850928371%
janne_complex         release_ssa          0.3203414938294375   6.932096060721962e-05   0.32146687125793744  0.00011097469976389475  0.0011253774284999407    0.35130554429490685%
sglib-rbtree          eipa_sra             0.1754033174295      2.705675029080017e-05   0.17602274583156252  2.414393101854016e-05   0.0006194284020625274    0.35314520337478494%
newlib-exp            release_ssa          0.23771606163018746  3.1122877376715156e-05  0.238560101664125    3.493862727428132e-05   0.0008440400339375376    0.35506226552356496%
dijkstra              fre                  0.203457392882875    2.2197533552299772e-05  0.20418483267200002  2.0535990534292002e-05  0.0007274397891250117    0.3575391283735654%
recursion             release_ssa          0.541193220800375    0.009749269552873108    0.5431289238792499   0.009352553018639697    0.0019357030788749174    0.3576731940603747%
sglib-queue           release_ssa          0.19703025261375     5.4165411956851946e-05  0.1977362122475625   7.518682933871879e-05   0.0007059596338124807    0.358300121147596%
select                inline               0.08479247948078748  0.0009622537349740442   0.08509704324255625  0.0013695424491432498   0.00030456376176876687   0.3591872340963632%
newlib-exp            eipa_sra             0.23771083604893747  3.437100089404856e-05   0.23856532724537505  3.168103622313458e-05   0.0008544911964375734    0.359466657322117%
slre                  inline_param         0.2588453008075      6.0053332978158984e-05  0.25977819020870835  0.00015652493479124152  0.0009328894012083366    0.36040422534157374%
sglib-listinsertsort  eipa_sra             0.2083456078378125   0.0001339942183918395   0.2090973050775      9.347875445041096e-05   0.0007516972396874877    0.360793417959955%
tarai                 ealias               0.2483242388763125   5.447718614774e-05      0.2492296570101875   6.611388119618248e-05   0.0009054181338750134    0.36461125904265507%
nbody                 eipa_sra             0.30375492582275     9.701621378641535e-05   0.3048650797890625   7.97174215641524e-05    0.0011101539663125326    0.36547686043463223%
fft                   inline_param         0.450313036170125    0.0012139915568966197   0.4519715587869583   0.0010792215079958533   0.0016585226168333023    0.36830437576022657%
aha-mont64            ehcleanup            0.21580707150962497  0.001635732262960421    0.21660550766231249  0.0014285962299291314   0.000798436152687515     0.36997682564442974%
ud                    fre                  0.1841494304755625   2.8883811657773057e-05  0.1848309615665      2.6961660354110062e-05  0.0006815310909374928    0.3700967682481837%
ctl-string            copyprop             0.2921382666004374   3.896224332690733e-05   0.2932208121739375   0.00013297559021627515  0.001082545573500071     0.3705593197691857%
sglib-dllist          whole-program        0.19897966548349996  3.745239125329323e-05   0.19971746400975     3.556502385035863e-05   0.0007377985262500275    0.37079091698001077%
nettle-des            eipa_sra             0.36530093017150006  0.0004713934773458115   0.3666586865595626   0.0003414090538927506   0.0013577563880625143    0.37168161258858007%
dijkstra              switchconv           0.20344202388100002  2.1055543449864168e-05  0.204200201673875    2.1653626013364083e-05  0.0007581777928749867    0.3726751132393718%
fac                   inline_param         0.37537986473725     0.009405379097777286    0.37678042024129166  0.010217604607578881    0.0014005555040416673    0.37310352408539466%
st                    eipa_sra             0.338651846079875    0.0002231939104575784   0.33991546570224995  0.00015671831580901666  0.0012636196223749785    0.37313235908861375%
bs                    cdtor                0.38380058800706246  0.0007217705688023374   0.3852372350105625   0.0009114183176318285   0.0014366470035000467    0.37432120960523657%
recursion             copyprop             0.5411473711572501   0.009727838600737655    0.543174773522375    0.009373790150006856    0.0020274023651248863    0.37464884302944357%
prime                 switchconv           0.22486982992875001  3.0443499894827494e-05  0.22571686385331255  3.0321249317137363e-05  0.0008470339245625347    0.37667744260353525%
aha-mont64            profile              0.21579899323925003  0.0015587317676542456   0.21661358593268748  0.001505582826053289    0.0008145926934374492    0.3774775225824775%
cover                 eipa_sra             0.2667676947726875   0.00020839676141662557  0.26777583196275     0.0002391836692869389   0.0010081371900624858    0.37790827368415747%
nettle-md5            eipa_sra             0.24159184067256248  2.9550880065775402e-05  0.24250519414799998  2.7925692325254537e-05  0.0009133534754375006    0.378056424792673%
expint                switchconv           0.20638377728093754  3.214875714790661e-05   0.2071653176369375   2.9988214403098155e-05  0.000781540355999949     0.3786830371536839%
ud                    eipa_sra             0.1841412169225      2.5346007043963236e-05  0.1848391751195625   3.0487379092222672e-05  0.0006979581970625037    0.3790342046866429%
strstr                whole-program        0.22960177417012498  6.731595725861538e-05   0.23047482198675     5.7179380315528e-05     0.0008730478166250333    0.3802443686598618%
newlib-mod            switchconv           0.18256338140574999  0.0001176276450982082   0.18326955753568752  0.0001588509074279334   0.0007061761299375358    0.386811486783348%
fasta                 fre                  0.39091408424487506  0.019261828232142033    0.39242663455762505  0.020223429504947085    0.001512550312749994     0.3869265328906664%
sglib-listinsertsort  release_ssa          0.208316839414875    9.687241369022229e-05   0.20912607350043752  0.0001305526599173176   0.0008092340855625213    0.38846311600901595%
fdct                  emutls               0.18115939292993752  1.7612411508014503e-05  0.18186742320031252  1.5580843297215854e-05  0.0007080302703749985    0.3908327682732%
aha-mont64            cp                   0.2157844494444375   0.0014637020074876478   0.2166281297275      0.0016005868607991793   0.0008436802830625034    0.3909828929909721%
insertsort            inline_param         0.388924913924375    0.00021781080984334557  0.39045765521049997  9.60544808788122e-05    0.0015327412861249612    0.3940969660850775%
fdct                  ehcleanup            0.181155419858625    2.1064130800532576e-05  0.18187139627162502  1.2123089145921763e-05  0.0007159764130000301    0.3952277075445953%
tarai                 inline_param         0.248040720696875    1.4405603224001573e-05  0.24902235702537504  7.429579931649729e-05   0.0009816363285000407    0.3957561184881721%
recursion             copyrename           0.541082205731625    0.0097916504799504      0.5432399389479999   0.009309687362909883    0.002157733216374913     0.39878103428985084%
sglib-arrayheapsort   whole-program        0.10028576345065625  9.664169254158319e-05   0.10068631444843125  8.324805517079808e-05   0.00040055099777500103   0.3994096310311131%
dijkstra              inline_param         0.203211566546125    3.417890643942493e-05   0.20402429485454165  1.7479160938152558e-05  0.0008127283084166659    0.39994195322154197%
sglib-dllist          release_ssa          0.1989490590640625   2.5753846531385994e-05  0.19974807042918744  4.7213396574259336e-05  0.0007990113651249464    0.4016160563331246%
bs                    release_ssa          0.3837433451508125   0.000802006969568059    0.3852944778668125   0.0008309994858847844   0.0015511327159999921    0.40421097475720175%
sglib-listsort        inline_param         0.1651276813855      4.8116716326913155e-05  0.165799291467625    2.1738439602788126e-05  0.0006716100821250182    0.40672168136189485%
insertsort            fre                  0.3892800113744375   0.0001166168451263379   0.39086892840349996  0.00013190497124801505  0.0015889170290624421    0.4081681521361516%
crc                   esra                 0.27723443505937506  0.0002258941693220959   0.2783713908649375   0.00016170008426162405  0.0011369558055624451    0.4101062717259291%
strstr                einline              0.22956716893231244  5.188099562198885e-05   0.23050942722456252  7.254733491258108e-05   0.0009422582922500866    0.41044993351288406%
sglib-arrayheapsort   release_ssa          0.1002794003180875   7.889339418424168e-05   0.10069267758099999  0.00010099082979788795  0.000413277262912487     0.41212578216619405%
aha-compress          release_ssa          0.16984870203268748  1.9361117958156345e-05  0.170551622069375    2.481244305023212e-05   0.0007029200366875099    0.4138506966937154%
ludcmp                eipa_sra             0.29997465183356253  4.989818170738705e-05   0.3012266060470625   5.873933697767731e-05   0.0012519542134999395    0.41735333497264027%
2dfir                 inline_param         0.242650725999375    8.128756918694193e-05   0.24366974043558332  4.261367270025057e-05   0.0010190144362083042    0.4199511178099376%
recursion             emutls               0.541024004868125    0.008155979623514583    0.5432981398115      0.010945083084888294    0.002274134943375028     0.4203390095286715%
expint                copyrename           0.2063404396553125   4.065163321705524e-05   0.2072086552625625   2.1409075393887735e-05  0.000868215607249978     0.42076851668064413%
